Time(ms),Hall(mV),B(mT)
24127,537.1094,-0.49
24150,537.1094,-0.49
24173,537.1094,-0.49
24196,541.9922,-0.44
24217,556.6406,-0.29
24239,590.8203,0.05
24260,639.6484,0.54
24283,732.4219,1.46
24304,888.6719,3.03
24326,1147.4609,5.61
24349,1606.4453,10.20
24373,2319.3359,17.33
24396,3188.4765,26.02
24421,3867.1875,32.81
24444,3959.9609,33.74
24469,3408.2031,28.22
24493,2583.0078,19.97
24516,1835.9375,12.50
24541,1323.2421,7.37
24563,996.0938,4.10
24585,820.3125,2.34
24607,708.0078,1.22
24629,639.6484,0.54
24650,605.4688,0.19
24673,585.9375,-0.00
24695,561.5234,-0.24
24717,556.6406,-0.29
24739,546.8750,-0.39
24762,546.8750,-0.39
24785,546.8750,-0.39
24808,546.8750,-0.39
24829,537.1094,-0.49
24851,541.9922,-0.44
24872,541.9922,-0.44
24895,541.9922,-0.44
24919,541.9922,-0.44
24941,551.7578,-0.34
24963,561.5234,-0.24
24984,581.0547,-0.05
25007,605.4688,0.19
25029,644.5313,0.59
25051,712.8906,1.27
25072,830.0781,2.44
25095,1010.7422,4.25
25117,1328.1250,7.42
25140,1826.1718,12.40
25164,2563.4765,19.77
25188,3398.4375,28.12
25211,3945.3125,33.59
25236,3867.1875,32.81
25260,3198.2421,26.12
25284,2338.8671,17.53
25308,1616.2109,10.30
25331,1142.5781,5.57
25355,869.1406,2.83
25376,722.6563,1.37
25398,639.6484,0.54
25420,590.8203,0.05
25442,561.5234,-0.24
25463,546.8750,-0.39
25486,537.1094,-0.49
25508,537.1094,-0.49
25532,537.1094,-0.49
25554,537.1094,-0.49
25576,537.1094,-0.49
25597,541.9922,-0.44
25619,546.8750,-0.39
25641,537.1094,-0.49
25665,537.1094,-0.49
25688,546.8750,-0.39
25709,537.1094,-0.49
25731,541.9922,-0.44
25752,537.1094,-0.49
25775,537.1094,-0.49
25797,541.9922,-0.44
25821,537.1094,-0.49
25843,537.1094,-0.49
25865,546.8750,-0.39
25886,566.4063,-0.20
25908,615.2344,0.29
25930,683.5938,0.98
25952,800.7813,2.15
25973,1005.8594,4.20
25997,1376.9531,7.91
26019,1943.3593,13.57
26043,2763.6718,21.78
26067,3579.1015,29.93
26091,3989.2578,34.03
26115,3730.4687,31.44
26139,2998.0468,24.12
26163,2177.7343,15.92
26186,1542.9687,9.57
26210,1137.6953,5.52
26232,898.4375,3.12
26254,756.8359,1.71
26276,664.0625,0.78
26298,625.0000,0.39
26319,585.9375,-0.00
26343,571.2891,-0.15
26364,561.5234,-0.24
26386,551.7578,-0.34
26408,541.9922,-0.44
26431,541.9922,-0.44
26455,537.1094,-0.49
26477,541.9922,-0.44
26499,541.9922,-0.44
26520,541.9922,-0.44
26542,546.8750,-0.39
26564,541.9922,-0.44
26588,546.8750,-0.39
26610,556.6406,-0.29
26632,566.4063,-0.20
26653,600.5859,0.15
26675,639.6484,0.54
26697,708.0078,1.22
26719,820.3125,2.34
26740,991.2109,4.05
26763,1284.1796,6.98
26785,1757.8125,11.72
26809,2465.8203,18.80
26833,3300.7812,27.15
26857,3901.3671,33.15
26882,3901.3671,33.15
26905,3276.3671,26.90
26929,2412.1093,18.26
26953,1669.9218,10.84
26977,1181.6406,5.96
26999,893.5547,3.08
27022,737.3047,1.51
27043,644.5313,0.59
27065,595.7031,0.10
27087,566.4063,-0.20
27110,546.8750,-0.39
27131,537.1094,-0.49
27153,537.1094,-0.49
27174,541.9922,-0.44
27197,532.2266,-0.54
27220,541.9922,-0.44
27243,537.1094,-0.49
27265,541.9922,-0.44
27286,537.1094,-0.49
27308,551.7578,-0.34
27330,537.1094,-0.49
27354,541.9922,-0.44
27376,541.9922,-0.44
27398,537.1094,-0.49
27419,541.9922,-0.44
27441,532.2266,-0.54
27463,532.2266,-0.54
27487,541.9922,-0.44
27509,537.1094,-0.49
27531,561.5234,-0.24
27552,610.3516,0.24
27574,678.7109,0.93
27596,791.0156,2.05
27618,981.4453,3.95
27639,1308.5937,7.23
27663,1840.8203,12.55
27686,2617.1875,20.31
27710,3461.9140,28.76
27735,3974.6093,33.89
27758,3813.4765,32.27
27782,3120.1171,25.34
27806,2294.9218,17.09
27830,1616.2109,10.30
27854,1176.7578,5.91
27877,917.9688,3.32
27898,766.6016,1.81
27921,678.7109,0.93
27942,625.0000,0.39
27964,595.7031,0.10
27986,576.1719,-0.10
28009,561.5234,-0.24
28030,551.7578,-0.34
28052,546.8750,-0.39
28075,532.2266,-0.54
28098,541.9922,-0.44
28121,541.9922,-0.44
28143,541.9922,-0.44
28165,541.9922,-0.44
28186,541.9922,-0.44
28209,546.8750,-0.39
28231,546.8750,-0.39
28255,546.8750,-0.39
28277,566.4063,-0.20
28299,585.9375,-0.00
28321,625.0000,0.39
28344,668.9453,0.83
28365,756.8359,1.71
28387,888.6719,3.03
28409,1113.2812,5.27
28432,1489.2578,9.03
28454,2060.5468,14.75
28479,2861.3281,22.75
28503,3652.3437,30.66
28526,3994.1406,34.08
28551,3657.2265,30.71
28574,2861.3281,22.75
28598,2026.3671,14.40
28622,1411.1328,8.25
28645,1030.2734,4.44
28667,810.5469,2.25
28690,688.4766,1.02
28711,625.0000,0.39
28733,581.0547,-0.05
28756,561.5234,-0.24
28778,537.1094,-0.49
28800,532.2266,-0.54
28822,541.9922,-0.44
28845,541.9922,-0.44
28868,541.9922,-0.44
28891,537.1094,-0.49
28912,537.1094,-0.49
28934,541.9922,-0.44
28955,537.1094,-0.49
28978,541.9922,-0.44
29001,541.9922,-0.44
29024,537.1094,-0.49
29045,541.9922,-0.44
29067,541.9922,-0.44
29088,537.1094,-0.49
29111,537.1094,-0.49
29134,537.1094,-0.49
29157,537.1094,-0.49
29178,546.8750,-0.39
29200,581.0547,-0.05
29222,620.1172,0.34
29245,688.4766,1.02
29266,810.5469,2.25
29288,1015.6250,4.30
29312,1372.0703,7.86
29334,1928.7109,13.43
29358,2739.2578,21.53
29382,3554.6875,29.69
29406,3979.4921,33.93
29429,3745.1171,31.59
29454,3007.8125,24.22
29477,2182.6171,15.97
29502,1538.0859,9.52
29524,1147.4609,5.61
29547,898.4375,3.12
29570,761.7188,1.76
29591,673.8281,0.88
29613,625.0000,0.39
29635,585.9375,-0.00
29658,576.1719,-0.10
29680,561.5234,-0.24
29703,546.8750,-0.39
29726,546.8750,-0.39
29749,541.9922,-0.44
29770,541.9922,-0.44
29792,541.9922,-0.44
29813,541.9922,-0.44
29836,546.8750,-0.39
29859,541.9922,-0.44
29882,546.8750,-0.39
29904,546.8750,-0.39
29926,561.5234,-0.24
29947,566.4063,-0.20
29970,590.8203,0.05
29992,625.0000,0.39
30014,673.8281,0.88
30035,766.6016,1.81
30058,908.2031,3.22
30080,1137.6953,5.52
30102,1533.2031,9.47
30126,2124.0234,15.38
30149,2939.4531,23.53
30173,3696.2890,31.10
30197,3999.0234,34.13
30221,3583.9843,29.98
30244,2778.3203,21.92
30269,1958.0078,13.72
30292,1376.9531,7.91
30315,1010.7422,4.25
30339,805.6641,2.20
30360,688.4766,1.02
30382,620.1172,0.34
30404,571.2891,-0.15
30426,551.7578,-0.34
30447,541.9922,-0.44
30470,532.2266,-0.54
30492,532.2266,-0.54
30516,537.1094,-0.49
30538,537.1094,-0.49
30560,541.9922,-0.44
30581,541.9922,-0.44
30603,537.1094,-0.49
30625,541.9922,-0.44
30649,541.9922,-0.44
30671,537.1094,-0.49
30693,541.9922,-0.44
30714,541.9922,-0.44
30736,541.9922,-0.44
30758,541.9922,-0.44
30782,537.1094,-0.49
30804,532.2266,-0.54
30826,541.9922,-0.44
30848,556.6406,-0.29
30869,595.7031,0.10
30892,649.4141,0.63
30913,737.3047,1.51
30935,898.4375,3.12
30957,1152.3437,5.66
30980,1591.7968,10.06
31003,2270.5078,16.85
31028,3120.1171,25.34
31051,3833.0078,32.47
31075,3964.8437,33.79
31099,3432.6171,28.47
31123,2607.4218,20.21
31147,1860.3515,12.74
31171,1323.2421,7.37
31194,1010.7422,4.25
31216,825.1953,2.39
31239,722.6563,1.37
31260,654.2969,0.68
31282,610.3516,0.24
31304,585.9375,-0.00
31327,561.5234,-0.24
31348,556.6406,-0.29
31371,546.8750,-0.39
31394,546.8750,-0.39
31417,541.9922,-0.44
31438,541.9922,-0.44
31460,541.9922,-0.44
31481,541.9922,-0.44
31504,537.1094,-0.49
31527,537.1094,-0.49
31550,541.9922,-0.44
31571,551.7578,-0.34
31593,556.6406,-0.29
31614,581.0547,-0.05
31638,610.3516,0.24
31660,654.2969,0.68
31681,722.6563,1.37
31704,834.9609,2.49
31725,1015.6250,4.30
31748,1337.8906,7.52
31771,1831.0546,12.45
31795,2573.2421,19.87
31818,3408.2031,28.22
31843,3945.3125,33.59
31866,3837.8906,32.52
31890,3149.4140,25.63
31915,2299.8046,17.14
31938,1601.5625,10.16
31962,1147.4609,5.61
31985,883.7891,2.98
32007,727.5391,1.42
32028,644.5313,0.59
32051,595.7031,0.10
32072,561.5234,-0.24
32095,546.8750,-0.39
32117,537.1094,-0.49
32141,537.1094,-0.49
32163,537.1094,-0.49
32185,537.1094,-0.49
32206,537.1094,-0.49
32228,541.9922,-0.44
32250,537.1094,-0.49
32274,541.9922,-0.44
32296,537.1094,-0.49
32318,546.8750,-0.39
32339,541.9922,-0.44
32361,541.9922,-0.44
32384,541.9922,-0.44
32407,541.9922,-0.44
32430,541.9922,-0.44
32451,537.1094,-0.49
32473,532.2266,-0.54
32494,546.8750,-0.39
32517,561.5234,-0.24
32539,620.1172,0.34
32562,693.3594,1.07
32583,815.4297,2.29
32605,1020.5078,4.35
32628,1376.9531,7.91
32651,1923.8281,13.38
32675,2714.8437,21.29
32699,3544.9218,29.59
32722,3999.0234,34.13
32747,3750.0000,31.64
32771,2978.5156,23.93
32794,2148.4375,15.62
32819,1518.5546,9.33
32841,1142.5781,5.57
32864,903.3203,3.17
32886,771.4844,1.85
32908,683.5938,0.98
32929,625.0000,0.39
32952,595.7031,0.10
32973,571.2891,-0.15
32995,556.6406,-0.29
33017,551.7578,-0.34
33040,546.8750,-0.39
33063,541.9922,-0.44
33086,541.9922,-0.44
33107,541.9922,-0.44
33129,541.9922,-0.44
33152,541.9922,-0.44
33174,541.9922,-0.44
33198,541.9922,-0.44
33220,546.8750,-0.39
33242,556.6406,-0.29
33263,571.2891,-0.15
33285,610.3516,0.24
33307,644.5313,0.59
33329,703.1250,1.17
33350,815.4297,2.29
33373,991.2109,4.05
33394,1274.4140,6.88
33417,1762.6953,11.77
33441,2480.4687,18.94
33465,3305.6640,27.20
33488,3901.3671,33.15
33513,3901.3671,33.15
33537,3295.8984,27.10
33560,2446.2890,18.60
33585,1708.9843,11.23
33608,1210.9375,6.25
33631,913.0859,3.27
33653,751.9531,1.66
33675,659.1797,0.73
33696,595.7031,0.10
33719,566.4063,-0.20
33740,541.9922,-0.44
33762,537.1094,-0.49
33784,541.9922,-0.44
33807,541.9922,-0.44
33830,541.9922,-0.44
33853,537.1094,-0.49
33874,537.1094,-0.49
33896,537.1094,-0.49
33917,541.9922,-0.44
33940,541.9922,-0.44
33964,546.8750,-0.39
33986,537.1094,-0.49
34008,537.1094,-0.49
34029,541.9922,-0.44
34051,541.9922,-0.44
34073,537.1094,-0.49
34096,537.1094,-0.49
34119,537.1094,-0.49
34142,541.9922,-0.44
34163,561.5234,-0.24
34185,610.3516,0.24
34206,678.7109,0.93
34229,786.1328,2.00
34250,981.4453,3.95
34272,1293.9453,7.08
34295,1816.4062,12.30
34319,2568.3593,19.82
34342,3403.3203,28.17
34367,3935.5468,33.50
34391,3828.1250,32.42
34415,3154.2968,25.68
34439,2324.2187,17.38
34462,1645.5078,10.60
34487,1201.1718,6.15
34509,942.3828,3.56
34531,791.0156,2.05
34553,693.3594,1.07
34575,634.7656,0.49
34596,600.5859,0.15
34619,581.0547,-0.05
34641,566.4063,-0.20
34663,551.7578,-0.34
34685,541.9922,-0.44
34708,546.8750,-0.39
34732,541.9922,-0.44
34754,546.8750,-0.39
34776,541.9922,-0.44
34797,541.9922,-0.44
34819,541.9922,-0.44
34841,541.9922,-0.44
34865,546.8750,-0.39
34887,551.7578,-0.34
34909,576.1719,-0.10
34931,581.0547,-0.05
34955,610.3516,0.24
34976,649.4141,0.63
34998,722.6563,1.37
35020,825.1953,2.39
35042,1005.8594,4.20
35064,1318.3593,7.32
35088,1811.5234,12.26
35111,2548.8281,19.63
35135,3378.9062,27.93
35160,3920.8984,33.35
35183,3852.5390,32.67
35207,3203.1250,26.17
35231,2358.3984,17.72
35255,1665.0390,10.79
35278,1176.7578,5.91
35302,898.4375,3.12
35323,747.0703,1.61
35345,644.5313,0.59
35367,595.7031,0.10
35389,561.5234,-0.24
35411,546.8750,-0.39
35434,537.1094,-0.49
35458,532.2266,-0.54
35480,532.2266,-0.54
35502,537.1094,-0.49
35523,541.9922,-0.44
35545,537.1094,-0.49
35567,537.1094,-0.49
35591,546.8750,-0.39
35613,541.9922,-0.44
35635,541.9922,-0.44
35656,541.9922,-0.44
35678,541.9922,-0.44
35700,537.1094,-0.49
35723,537.1094,-0.49
35746,527.3438,-0.59
35769,532.2266,-0.54
35790,541.9922,-0.44
35812,541.9922,-0.44
35833,566.4063,-0.20
35856,620.1172,0.34
35878,683.5938,0.98
35900,800.7813,2.15
35921,996.0938,4.10
35944,1328.1250,7.42
35966,1865.2343,12.79
35990,2670.8984,20.85
36015,3515.6250,29.30
36038,4013.6718,34.28
36063,3803.7109,32.18
36086,3076.1718,24.90
36110,2265.6250,16.80
36134,1616.2109,10.30
36158,1181.6406,5.96
36180,932.6172,3.47
36203,776.3672,1.90
36225,683.5938,0.98
36246,625.0000,0.39
36269,590.8203,0.05
36290,571.2891,-0.15
36312,561.5234,-0.24
36334,546.8750,-0.39
36357,541.9922,-0.44
36380,541.9922,-0.44
36403,541.9922,-0.44
36424,541.9922,-0.44
36446,537.1094,-0.49
36467,537.1094,-0.49
36490,541.9922,-0.44
36513,551.7578,-0.34
36536,551.7578,-0.34
36557,556.6406,-0.29
36579,576.1719,-0.10
36601,590.8203,0.05
36624,620.1172,0.34
36645,673.8281,0.88
36667,766.6016,1.81
36689,903.3203,3.17
36711,1137.6953,5.52
36733,1533.2031,9.47
36757,2124.0234,15.38
36781,2919.9218,23.34
36804,3686.5234,31.01
36829,4013.6718,34.28
36852,3666.9921,30.81
36877,2871.0937,22.85
36900,2036.1328,14.50
36924,1420.8984,8.35
36947,1044.9218,4.59
36970,815.4297,2.29
36992,693.3594,1.07
37014,625.0000,0.39
37036,576.1719,-0.10
37058,551.7578,-0.34
37081,537.1094,-0.49
37104,537.1094,-0.49
37127,537.1094,-0.49
37148,537.1094,-0.49
37170,541.9922,-0.44
37191,537.1094,-0.49
37214,537.1094,-0.49
37237,541.9922,-0.44
37260,546.8750,-0.39
37282,537.1094,-0.49
37304,541.9922,-0.44
37325,541.9922,-0.44
37348,537.1094,-0.49
37370,541.9922,-0.44
37394,537.1094,-0.49
37416,537.1094,-0.49
37438,537.1094,-0.49
37459,541.9922,-0.44
37481,546.8750,-0.39
37504,581.0547,-0.05
37527,625.0000,0.39
37549,688.4766,1.02
37570,805.6641,2.20
37593,1025.3906,4.39
37615,1386.7187,8.01
37638,1953.1250,13.67
37662,2753.9062,21.68
37686,3554.6875,29.69
37710,3979.4921,33.93
37734,3740.2343,31.54
37757,3017.5781,24.32
37782,2211.9140,16.26
37806,1572.2656,9.86
37828,1162.1093,5.76
37852,908.2031,3.22
37873,766.6016,1.81
37895,678.7109,0.93
37917,629.8828,0.44
37939,595.7031,0.10
37960,571.2891,-0.15
37983,556.6406,-0.29
38006,546.8750,-0.39
38029,541.9922,-0.44
38050,546.8750,-0.39
38072,541.9922,-0.44
38094,541.9922,-0.44
38117,541.9922,-0.44
38140,546.8750,-0.39
38163,541.9922,-0.44
38184,546.8750,-0.39
38206,546.8750,-0.39
38227,556.6406,-0.29
38250,571.2891,-0.15
38274,605.4688,0.19
38295,644.5313,0.59
38317,712.8906,1.27
38339,825.1953,2.39
38361,1005.8594,4.20
38383,1313.4765,7.27
38407,1791.9921,12.06
38430,2519.5312,19.34
38454,3330.0781,27.44
38478,3906.2500,33.20
38502,3872.0703,32.86
38525,3247.0703,26.61
38550,2402.3437,18.16
38574,1684.5703,10.99
38597,1196.2890,6.10
38621,913.0859,3.27
38642,747.0703,1.61
38664,654.2969,0.68
38686,600.5859,0.15
38708,571.2891,-0.15
38729,546.8750,-0.39
38752,537.1094,-0.49
38775,541.9922,-0.44
38798,537.1094,-0.49
38819,537.1094,-0.49
38841,537.1094,-0.49
38862,541.9922,-0.44
38885,546.8750,-0.39
38908,541.9922,-0.44
38931,546.8750,-0.39
38952,541.9922,-0.44
38974,537.1094,-0.49
38995,537.1094,-0.49
39018,541.9922,-0.44
39042,537.1094,-0.49
39064,532.2266,-0.54
39086,537.1094,-0.49
39107,541.9922,-0.44
39129,541.9922,-0.44
39151,556.6406,-0.29
39175,620.1172,0.34
39196,683.5938,0.98
39218,791.0156,2.05
39240,991.2109,4.05
39262,1318.3593,7.32
39284,1850.5859,12.65
39309,2631.8359,20.46
39332,3452.1484,28.66
39356,3969.7265,33.84
39380,3828.1250,32.42
39404,3154.2968,25.68
39428,2338.8671,17.53
39452,1660.1562,10.74
39476,1206.0546,6.20
39498,932.6172,3.47
39521,781.2500,1.95
39542,693.3594,1.07
39564,634.7656,0.49
39586,600.5859,0.15
39608,576.1719,-0.10
39630,566.4063,-0.20
39654,551.7578,-0.34
39676,541.9922,-0.44
39698,541.9922,-0.44
39719,541.9922,-0.44
39741,541.9922,-0.44
39763,541.9922,-0.44
39787,537.1094,-0.49
39810,541.9922,-0.44
39831,546.8750,-0.39
39853,546.8750,-0.39
39874,561.5234,-0.24
39897,566.4063,-0.20
39920,600.5859,0.15
39942,629.8828,0.44
39963,678.7109,0.93
39985,761.7188,1.76
40007,898.4375,3.12
40029,1127.9296,5.42
40051,1503.9062,9.18
40075,2080.0781,14.94
40098,2861.3281,22.75
40123,3608.3984,30.22
40146,3969.7265,33.84
40170,3676.7578,30.91
40195,2915.0390,23.29
40218,2089.8437,15.04
40242,1459.9609,8.74
40265,1069.3359,4.83
40288,834.9609,2.49
40309,703.1250,1.17
40332,625.0000,0.39
40353,581.0547,-0.05
40376,561.5234,-0.24
40399,546.8750,-0.39
40422,537.1094,-0.49
40443,537.1094,-0.49
40465,532.2266,-0.54
40486,537.1094,-0.49
40509,541.9922,-0.44
40531,541.9922,-0.44
40555,541.9922,-0.44
40578,541.9922,-0.44
40599,541.9922,-0.44
40621,537.1094,-0.49
40643,541.9922,-0.44
40666,537.1094,-0.49
40689,537.1094,-0.49
40712,537.1094,-0.49
40733,541.9922,-0.44
40755,537.1094,-0.49
40776,532.2266,-0.54
40799,546.8750,-0.39
40822,581.0547,-0.05
40845,620.1172,0.34
40866,688.4766,1.02
40889,805.6641,2.20
40910,1005.8594,4.20
40933,1367.1875,7.81
40956,1933.5937,13.48
40980,2714.8437,21.29
41004,3520.5078,29.35
41028,3959.9609,33.74
41052,3774.4140,31.88
41075,3071.2890,24.85
41100,2265.6250,16.80
41123,1606.4453,10.20
41147,1176.7578,5.91
41170,913.0859,3.27
41192,771.4844,1.85
41213,683.5938,0.98
41236,629.8828,0.44
41257,600.5859,0.15
41279,576.1719,-0.10
41303,561.5234,-0.24
41324,551.7578,-0.34
41346,551.7578,-0.34
41367,541.9922,-0.44
41390,546.8750,-0.39
41413,546.8750,-0.39
41436,541.9922,-0.44
41457,541.9922,-0.44
41479,551.7578,-0.34
41500,551.7578,-0.34
41523,546.8750,-0.39
41546,556.6406,-0.29
41569,566.4063,-0.20
41590,600.5859,0.15
41612,639.6484,0.54
41634,688.4766,1.02
41656,781.2500,1.95
41677,927.7344,3.42
41700,1171.8750,5.86
41722,1567.3828,9.81
41745,2148.4375,15.62
41769,2939.4531,23.53
41793,3701.1718,31.15
41817,3989.2578,34.03
41841,3603.5156,30.18
41865,2792.9687,22.07
41888,1982.4218,13.96
41913,1391.6015,8.06
41935,1035.1562,4.49
41958,820.3125,2.34
41980,698.2422,1.12
42002,620.1172,0.34
42023,581.0547,-0.05
42047,561.5234,-0.24
42068,541.9922,-0.44
42090,537.1094,-0.49
42112,537.1094,-0.49
42134,532.2266,-0.54
42158,541.9922,-0.44
42180,541.9922,-0.44
42202,541.9922,-0.44
42223,537.1094,-0.49
42245,541.9922,-0.44
42267,537.1094,-0.49
42291,541.9922,-0.44
42313,532.2266,-0.54
42335,537.1094,-0.49
42356,537.1094,-0.49
42378,541.9922,-0.44
42400,537.1094,-0.49
42423,541.9922,-0.44
42446,541.9922,-0.44
42469,551.7578,-0.34
42490,581.0547,-0.05
42513,620.1172,0.34
42535,693.3594,1.07
42557,830.0781,2.44
42578,1040.0390,4.54
42602,1406.2500,8.20
42625,1977.5390,13.92
42648,2773.4375,21.87
42673,3569.3359,29.83
42696,3974.6093,33.89
42720,3725.5859,31.40
42744,3002.9296,24.17
42768,2197.2656,16.11
42791,1557.6171,9.72
42815,1152.3437,5.66
42838,908.2031,3.22
42859,771.4844,1.85
42882,683.5938,0.98
42903,634.7656,0.49
42925,595.7031,0.10
42947,576.1719,-0.10
42970,561.5234,-0.24
42992,551.7578,-0.34
43015,546.8750,-0.39
43038,537.1094,-0.49
43061,541.9922,-0.44
43082,541.9922,-0.44
43104,541.9922,-0.44
43125,546.8750,-0.39
43148,537.1094,-0.49
43171,541.9922,-0.44
43194,546.8750,-0.39
43215,556.6406,-0.29
43237,566.4063,-0.20
43258,595.7031,0.10
43281,634.7656,0.49
43302,688.4766,1.02
43324,786.1328,2.00
43346,932.6172,3.47
43368,1186.5234,6.01
43390,1582.0312,9.96
43414,2187.5000,16.01
43438,2998.0468,24.12
43461,3725.5859,31.40
43486,3955.0781,33.69
43509,3554.6875,29.69
43533,2753.9062,21.68
43557,1962.8906,13.77
43581,1376.9531,7.91
43603,1025.3906,4.39
43627,815.4297,2.29
43649,693.3594,1.07
43670,625.0000,0.39
43693,581.0547,-0.05
43715,561.5234,-0.24
43738,546.8750,-0.39
43760,537.1094,-0.49
43784,532.2266,-0.54
43806,532.2266,-0.54
43828,546.8750,-0.39
43849,541.9922,-0.44
43871,541.9922,-0.44
43893,546.8750,-0.39
43917,541.9922,-0.44
43939,541.9922,-0.44
43961,541.9922,-0.44
43982,541.9922,-0.44
44004,541.9922,-0.44
44026,537.1094,-0.49
44050,537.1094,-0.49
44072,537.1094,-0.49
44094,537.1094,-0.49
44115,537.1094,-0.49
44137,551.7578,-0.34
44160,581.0547,-0.05
44183,625.0000,0.39
44205,703.1250,1.17
44226,834.9609,2.49
44249,1059.5703,4.74
44271,1435.5468,8.50
44294,2011.7187,14.26
44318,2812.5000,22.26
44342,3608.3984,30.22
44365,3989.2578,34.03
44390,3701.1718,31.15
44413,2944.3359,23.58
44438,2158.2031,15.72
44462,1533.2031,9.47
44484,1152.3437,5.66
44508,908.2031,3.22
44529,766.6016,1.81
44551,683.5938,0.98
44573,634.7656,0.49
44595,590.8203,0.05
44616,571.2891,-0.15
44639,561.5234,-0.24
44662,551.7578,-0.34
44685,541.9922,-0.44
44706,546.8750,-0.39
44728,546.8750,-0.39
44749,541.9922,-0.44
44772,541.9922,-0.44
44795,546.8750,-0.39
44818,546.8750,-0.39
44839,546.8750,-0.39
44861,551.7578,-0.34
44882,561.5234,-0.24
44905,576.1719,-0.10
44929,595.7031,0.10
44950,639.6484,0.54
44972,703.1250,1.17
44994,800.7813,2.15
45016,947.2656,3.61
45037,1206.0546,6.20
45061,1621.0937,10.35
45084,2265.6250,16.80
45108,3076.1718,24.90
45132,3774.4140,31.88
45156,3964.8437,33.79
45179,3500.9765,29.15
45204,2685.5468,21.00
45228,1899.4140,13.13
45252,1337.8906,7.52
45275,1000.9766,4.15
45297,795.8984,2.10
45320,683.5938,0.98
45341,625.0000,0.39
45363,576.1719,-0.10
45386,551.7578,-0.34
45409,541.9922,-0.44
45430,537.1094,-0.49
45452,537.1094,-0.49
45473,541.9922,-0.44
45496,541.9922,-0.44
45519,537.1094,-0.49
45542,532.2266,-0.54
45563,541.9922,-0.44
45585,541.9922,-0.44
45606,541.9922,-0.44
45629,541.9922,-0.44
45651,541.9922,-0.44
45675,546.8750,-0.39
45698,537.1094,-0.49
45719,537.1094,-0.49
45741,532.2266,-0.54
45762,537.1094,-0.49
45785,541.9922,-0.44
45808,556.6406,-0.29
45831,590.8203,0.05
45852,634.7656,0.49
45874,712.8906,1.27
45896,849.6094,2.64
45918,1074.2187,4.88
45940,1459.9609,8.74
45964,2060.5468,14.75
45987,2861.3281,22.75
46011,3647.4609,30.61
46035,4013.6718,34.28
46059,3691.4062,31.05
46084,2915.0390,23.29
46107,2109.3750,15.23
46131,1513.6718,9.28
46154,1137.6953,5.52
46177,903.3203,3.17
46198,766.6016,1.81
46221,683.5938,0.98
46242,629.8828,0.44
46264,595.7031,0.10
46286,576.1719,-0.10
46309,561.5234,-0.24
46330,551.7578,-0.34
46353,546.8750,-0.39
46375,551.7578,-0.34
46399,537.1094,-0.49
46422,541.9922,-0.44
46443,546.8750,-0.39
46465,541.9922,-0.44
46486,546.8750,-0.39
46509,546.8750,-0.39
46532,551.7578,-0.34
46555,556.6406,-0.29
46576,571.2891,-0.15
46598,605.4688,0.19
46619,644.5313,0.59
46642,698.2422,1.12
46663,800.7813,2.15
46685,966.7969,3.81
46707,1220.7031,6.35
46730,1640.6250,10.55
46753,2314.4531,17.28
46778,3129.8828,25.44
46801,3813.4765,32.27
46825,3964.8437,33.79
46850,3476.5625,28.91
46873,2651.3671,20.65
46898,1879.8828,12.94
46921,1328.1250,7.42
46944,986.3281,4.00
46966,795.8984,2.10
46988,688.4766,1.02
47009,620.1172,0.34
47032,571.2891,-0.15
47054,551.7578,-0.34
47076,546.8750,-0.39
47097,537.1094,-0.49
47119,541.9922,-0.44
47141,532.2266,-0.54
47165,541.9922,-0.44
47187,541.9922,-0.44
47210,537.1094,-0.49
47232,541.9922,-0.44
47253,541.9922,-0.44
47276,541.9922,-0.44
47298,541.9922,-0.44
47322,537.1094,-0.49
47344,541.9922,-0.44
47366,541.9922,-0.44
47387,537.1094,-0.49
47409,537.1094,-0.49
47431,532.2266,-0.54
47455,541.9922,-0.44
47477,556.6406,-0.29
47499,600.5859,0.15
47520,664.0625,0.78
47543,766.6016,1.81
47564,932.6172,3.47
47586,1210.9375,6.25
47609,1674.8046,10.89
47633,2377.9296,17.92
47656,3222.6562,26.37
47681,3862.3046,32.76
47705,3916.0156,33.30
47728,3359.3750,27.73
47753,2553.7109,19.68
47776,1835.9375,12.50
47800,1328.1250,7.42
47823,1020.5078,4.35
47846,834.9609,2.49
47867,717.7734,1.32
47890,654.2969,0.68
47911,615.2344,0.29
47933,585.9375,-0.00
47956,566.4063,-0.20
47978,556.6406,-0.29
48000,551.7578,-0.34
48021,541.9922,-0.44
48044,541.9922,-0.44
48067,546.8750,-0.39
48090,541.9922,-0.44
48111,546.8750,-0.39
48133,546.8750,-0.39
48154,541.9922,-0.44
48177,551.7578,-0.34
48200,551.7578,-0.34
48223,566.4063,-0.20
48244,590.8203,0.05
48266,625.0000,0.39
48288,673.8281,0.88
48310,742.1875,1.56
48331,869.1406,2.83
