Time(ms),Hall(mV),B(mT)
98394,571.2891,-0.15
98415,571.2891,-0.15
98438,585.9375,-0.00
98461,595.7031,0.10
98483,605.4688,0.19
98504,625.0000,0.39
98527,644.5313,0.59
98548,678.7109,0.93
98570,708.0078,1.22
98592,761.7188,1.76
98614,825.1953,2.39
98635,927.7344,3.42
98658,1059.5703,4.74
98680,1264.6484,6.79
98703,1523.4375,9.37
98726,1884.7656,12.99
98750,2343.7500,17.58
98774,2880.8593,22.95
98798,3408.2031,28.22
98822,3808.5937,32.23
98845,3974.6093,33.89
98870,3842.7734,32.57
98893,3442.3828,28.56
98918,2905.2734,23.19
98941,2343.7500,17.58
98965,1855.4687,12.69
98990,1459.9609,8.74
99012,1171.8750,5.86
99035,971.6797,3.86
99057,830.0781,2.44
99079,742.1875,1.56
99100,664.0625,0.78
99123,615.2344,0.29
99144,590.8203,0.05
99166,566.4063,-0.20
99188,551.7578,-0.34
99212,541.9922,-0.44
99234,537.1094,-0.49
99256,532.2266,-0.54
99277,532.2266,-0.54
99299,532.2266,-0.54
99321,537.1094,-0.49
99345,532.2266,-0.54
99367,537.1094,-0.49
99390,527.3438,-0.59
99411,527.3438,-0.59
99433,532.2266,-0.54
99456,532.2266,-0.54
99478,532.2266,-0.54
99502,532.2266,-0.54
99524,537.1094,-0.49
99546,537.1094,-0.49
99567,532.2266,-0.54
99589,527.3438,-0.59
99611,532.2266,-0.54
99635,527.3438,-0.59
99657,537.1094,-0.49
99680,546.8750,-0.39
99701,556.6406,-0.29
99723,585.9375,-0.00
99746,610.3516,0.24
99768,649.4141,0.63
99789,712.8906,1.27
99811,791.0156,2.05
99833,903.3203,3.17
99855,1054.6875,4.69
99877,1303.7109,7.18
99901,1611.3281,10.25
99924,2055.6640,14.70
99949,2602.5390,20.17
99973,3173.8281,25.88
99996,3666.9921,30.81
100021,3950.1953,33.64
100045,3911.1328,33.25
100070,3569.3359,29.83
100096,3051.7578,24.66
100120,2495.1171,19.09
100146,1992.1875,14.06
100170,1596.6796,10.11
100195,1298.8281,7.13
100219,1088.8671,5.03
100243,942.3828,3.56
100265,834.9609,2.49
100289,761.7188,1.76
100312,708.0078,1.22
100334,659.1797,0.73
100358,639.6484,0.54
100380,615.2344,0.29
100403,595.7031,0.10
100426,585.9375,-0.00
100450,581.0547,-0.05
100473,576.1719,-0.10
100498,566.4063,-0.20
100520,566.4063,-0.20
100543,561.5234,-0.24
100567,566.4063,-0.20
100591,556.6406,-0.29
100615,556.6406,-0.29
100637,556.6406,-0.29
100660,561.5234,-0.24
100682,556.6406,-0.29
100706,561.5234,-0.24
100730,566.4063,-0.20
100754,571.2891,-0.15
100776,576.1719,-0.10
100800,581.0547,-0.05
100825,590.8203,0.05
100847,610.3516,0.24
100870,620.1172,0.34
100893,634.7656,0.49
100916,664.0625,0.78
100938,698.2422,1.12
100962,756.8359,1.71
100984,825.1953,2.39
101007,927.7344,3.42
101030,1074.2187,4.88
101054,1279.2968,6.93
101079,1567.3828,9.81
101102,1948.2421,13.62
101127,2446.2890,18.60
101152,3007.8125,24.22
101177,3525.3906,29.39
101201,3886.7187,33.01
101227,3959.9609,33.74
101252,3715.8203,31.30
101277,3227.5390,26.42
101302,2641.6015,20.56
101326,2084.9609,14.99
101352,1616.2109,10.30
101377,1264.6484,6.79
101400,1030.2734,4.44
101425,859.3750,2.73
101447,747.0703,1.61
101470,678.7109,0.93
101493,629.8828,0.44
101516,590.8203,0.05
101538,571.2891,-0.15
101563,551.7578,-0.34
101586,546.8750,-0.39
101609,537.1094,-0.49
101632,537.1094,-0.49
101655,532.2266,-0.54
101680,532.2266,-0.54
101703,527.3438,-0.59
101727,537.1094,-0.49
101749,532.2266,-0.54
101772,527.3438,-0.59
101795,532.2266,-0.54
101820,537.1094,-0.49
101843,532.2266,-0.54
101866,537.1094,-0.49
101889,532.2266,-0.54
101911,527.3438,-0.59
101935,527.3438,-0.59
101959,527.3438,-0.59
101983,532.2266,-0.54
102005,527.3438,-0.59
102028,532.2266,-0.54
102051,537.1094,-0.49
102075,551.7578,-0.34
102099,571.2891,-0.15
102123,620.1172,0.34
102146,664.0625,0.78
102168,722.6563,1.37
102192,820.3125,2.34
102214,952.1484,3.66
102238,1137.6953,5.52
102261,1420.8984,8.35
102285,1811.5234,12.26
102310,2324.2187,17.38
102335,2919.9218,23.34
102360,3491.2109,29.05
102385,3886.7187,33.01
102410,3969.7265,33.84
102434,3730.4687,31.44
102460,3256.8359,26.71
102484,2705.0781,21.19
102510,2177.7343,15.92
102535,1748.0468,11.62
102559,1406.2500,8.20
102584,1171.8750,5.86
102607,986.3281,4.00
102630,874.0234,2.88
102653,786.1328,2.00
102676,732.4219,1.46
102699,678.7109,0.93
102722,644.5313,0.59
102745,620.1172,0.34
102767,605.4688,0.19
102791,590.8203,0.05
102813,585.9375,-0.00
102838,581.0547,-0.05
102861,571.2891,-0.15
102884,566.4063,-0.20
102906,566.4063,-0.20
102930,566.4063,-0.20
102955,561.5234,-0.24
102978,561.5234,-0.24
103001,556.6406,-0.29
103023,556.6406,-0.29
103047,556.6406,-0.29
103071,566.4063,-0.20
103095,561.5234,-0.24
103117,571.2891,-0.15
103140,571.2891,-0.15
103163,585.9375,-0.00
103188,585.9375,-0.00
103212,600.5859,0.15
103234,615.2344,0.29
103258,634.7656,0.49
103280,659.1797,0.73
103303,703.1250,1.17
103326,751.9531,1.66
103349,830.0781,2.44
103371,932.6172,3.47
103395,1079.1015,4.93
103418,1289.0625,7.03
103442,1582.0312,9.96
103467,1962.8906,13.77
103491,2460.9375,18.75
103517,3007.8125,24.22
103541,3535.1562,29.49
103566,3881.8359,32.96
103591,3969.7265,33.84
103616,3720.7031,31.35
103641,3232.4218,26.46
103666,2631.8359,20.46
103691,2080.0781,14.94
103716,1611.3281,10.25
103741,1264.6484,6.79
103764,1020.5078,4.35
103789,864.2578,2.78
103812,747.0703,1.61
103834,678.7109,0.93
103858,620.1172,0.34
103880,595.7031,0.10
103903,571.2891,-0.15
103927,551.7578,-0.34
103951,541.9922,-0.44
103973,532.2266,-0.54
103996,527.3438,-0.59
104019,532.2266,-0.54
104043,527.3438,-0.59
104068,532.2266,-0.54
104091,532.2266,-0.54
104114,527.3438,-0.59
104136,532.2266,-0.54
104160,532.2266,-0.54
104183,532.2266,-0.54
104208,532.2266,-0.54
104231,541.9922,-0.44
104254,532.2266,-0.54
104276,537.1094,-0.49
104300,532.2266,-0.54
104324,527.3438,-0.59
104348,532.2266,-0.54
104372,532.2266,-0.54
104394,532.2266,-0.54
104417,541.9922,-0.44
104440,551.7578,-0.34
104465,581.0547,-0.05
104488,600.5859,0.15
104511,649.4141,0.63
104535,703.1250,1.17
104557,776.3672,1.90
104580,893.5547,3.08
104603,1064.4531,4.78
104627,1313.4765,7.27
104650,1650.3906,10.64
104676,2128.9062,15.43
104700,2709.9609,21.24
104725,3300.7812,27.15
104751,3784.1796,31.98
104775,3974.6093,33.89
104801,3847.6562,32.62
104825,3452.1484,28.66
104850,2924.8046,23.39
104876,2382.8125,17.97
104900,1909.1796,13.23
104925,1533.2031,9.47
104949,1259.7656,6.74
104973,1059.5703,4.74
104997,913.0859,3.27
105020,820.3125,2.34
105042,747.0703,1.61
105066,698.2422,1.12
105089,659.1797,0.73
105111,634.7656,0.49
105135,610.3516,0.24
105157,600.5859,0.15
105180,590.8203,0.05
105203,581.0547,-0.05
105227,576.1719,-0.10
105250,576.1719,-0.10
105275,566.4063,-0.20
105297,556.6406,-0.29
105320,561.5234,-0.24
105344,556.6406,-0.29
105367,561.5234,-0.24
105392,566.4063,-0.20
105415,556.6406,-0.29
105438,556.6406,-0.29
105460,561.5234,-0.24
105484,566.4063,-0.20
105508,571.2891,-0.15
105532,576.1719,-0.10
105555,581.0547,-0.05
105579,590.8203,0.05
105603,595.7031,0.10
105625,620.1172,0.34
105649,634.7656,0.49
105671,664.0625,0.78
105694,703.1250,1.17
105717,756.8359,1.71
105740,825.1953,2.39
105762,917.9688,3.32
105786,1064.4531,4.78
105809,1259.7656,6.74
105833,1533.2031,9.47
105858,1899.4140,13.13
105882,2377.9296,17.92
105907,2929.6875,23.44
105932,3452.1484,28.66
105957,3852.5390,32.67
105982,3974.6093,33.89
106007,3784.1796,31.98
106032,3325.1953,27.39
106057,2744.1406,21.58
106082,2158.2031,15.72
106106,1679.6875,10.94
106132,1313.4765,7.27
106156,1059.5703,4.74
106180,888.6719,3.03
106203,771.4844,1.85
106225,688.4766,1.02
106249,639.6484,0.54
106271,600.5859,0.15
106294,576.1719,-0.10
106318,561.5234,-0.24
106342,546.8750,-0.39
106364,537.1094,-0.49
106387,532.2266,-0.54
106411,532.2266,-0.54
106434,527.3438,-0.59
106459,532.2266,-0.54
106482,537.1094,-0.49
106505,532.2266,-0.54
106527,532.2266,-0.54
106551,532.2266,-0.54
106575,537.1094,-0.49
106599,537.1094,-0.49
106621,527.3438,-0.59
106644,527.3438,-0.59
106667,537.1094,-0.49
106690,527.3438,-0.59
106715,532.2266,-0.54
106738,527.3438,-0.59
106761,532.2266,-0.54
106783,532.2266,-0.54
106806,541.9922,-0.44
106829,551.7578,-0.34
106854,571.2891,-0.15
106877,595.7031,0.10
106900,634.7656,0.49
106924,688.4766,1.02
106946,761.7188,1.76
106969,869.1406,2.83
106992,1025.3906,4.39
107016,1264.6484,6.79
107039,1596.6796,10.11
107065,2060.5468,14.75
107089,2612.3046,20.26
107114,3212.8906,26.27
107140,3701.1718,31.15
107164,3964.8437,33.79
107190,3911.1328,33.25
107214,3554.6875,29.69
107239,3032.2265,24.46
107265,2485.3515,18.99
107289,1997.0703,14.11
107314,1596.6796,10.11
107339,1298.8281,7.13
107363,1083.9843,4.98
107386,937.5000,3.51
107410,830.0781,2.44
107432,761.7188,1.76
107456,703.1250,1.17
107479,668.9453,0.83
107501,639.6484,0.54
107525,615.2344,0.29
107547,605.4688,0.19
107570,595.7031,0.10
107593,581.0547,-0.05
107617,576.1719,-0.10
107640,571.2891,-0.15
107664,566.4063,-0.20
107688,566.4063,-0.20
107712,561.5234,-0.24
107735,561.5234,-0.24
107757,561.5234,-0.24
107781,556.6406,-0.29
107805,566.4063,-0.20
107829,561.5234,-0.24
107851,566.4063,-0.20
107874,566.4063,-0.20
107897,576.1719,-0.10
107922,571.2891,-0.15
107945,581.0547,-0.05
107969,590.8203,0.05
107993,610.3516,0.24
108015,620.1172,0.34
108038,639.6484,0.54
108061,673.8281,0.88
108084,712.8906,1.27
108106,771.4844,1.85
108130,844.7266,2.59
108152,957.0313,3.71
108175,1108.3984,5.22
108199,1328.1250,7.42
108223,1621.0937,10.35
108248,2021.4843,14.35
108273,2524.4140,19.38
108298,3071.2890,24.85
108323,3574.2187,29.88
108348,3925.7812,33.40
108372,3955.0781,33.69
108398,3681.6406,30.96
108423,3168.9453,25.83
108447,2568.3593,19.82
108473,2021.4843,14.35
108497,1567.3828,9.81
108522,1250.0000,6.64
108546,1015.6250,4.30
108569,854.4922,2.68
108593,751.9531,1.66
108615,678.7109,0.93
108638,634.7656,0.49
108661,595.7031,0.10
108684,571.2891,-0.15
108706,556.6406,-0.29
108730,541.9922,-0.44
108753,541.9922,-0.44
108778,532.2266,-0.54
108802,532.2266,-0.54
108824,532.2266,-0.54
108847,537.1094,-0.49
108870,532.2266,-0.54
108895,537.1094,-0.49
108918,532.2266,-0.54
108941,532.2266,-0.54
108963,537.1094,-0.49
108986,532.2266,-0.54
109009,532.2266,-0.54
109034,532.2266,-0.54
109058,527.3438,-0.59
109080,527.3438,-0.59
109103,532.2266,-0.54
109125,532.2266,-0.54
109149,537.1094,-0.49
109173,537.1094,-0.49
109197,546.8750,-0.39
109219,561.5234,-0.24
109242,576.1719,-0.10
109265,605.4688,0.19
109289,644.5313,0.59
109312,703.1250,1.17
109335,791.0156,2.05
109358,908.2031,3.22
109380,1083.9843,4.98
109405,1347.6562,7.62
109428,1704.1015,11.18
109453,2192.3828,16.06
109478,2763.6718,21.78
109503,3349.6093,27.64
109528,3789.0625,32.03
109553,3974.6093,33.89
109578,3847.6562,32.62
109603,3452.1484,28.66
109628,2919.9218,23.34
109652,2377.9296,17.92
109678,1894.5312,13.09
109703,1528.3203,9.42
109726,1250.0000,6.64
109751,1049.8046,4.64
109774,913.0859,3.27
109797,820.3125,2.34
109820,742.1875,1.56
109843,698.2422,1.12
109867,664.0625,0.78
109889,634.7656,0.49
109912,605.4688,0.19
109935,600.5859,0.15
109958,590.8203,0.05
109980,581.0547,-0.05
110005,576.1719,-0.10
110028,571.2891,-0.15
110051,561.5234,-0.24
110074,556.6406,-0.29
110098,566.4063,-0.20
110123,561.5234,-0.24
110145,556.6406,-0.29
110168,561.5234,-0.24
110190,561.5234,-0.24
110214,561.5234,-0.24
110238,561.5234,-0.24
110262,571.2891,-0.15
110284,576.1719,-0.10
110308,576.1719,-0.10
110332,581.0547,-0.05
110356,590.8203,0.05
110379,605.4688,0.19
110402,610.3516,0.24
110425,644.5313,0.59
110447,668.9453,0.83
110471,708.0078,1.22
110493,756.8359,1.71
110516,839.8438,2.54
110539,942.3828,3.56
110562,1079.1015,4.93
110586,1293.9453,7.08
110610,1567.3828,9.81
110633,1938.4765,13.52
110659,2412.1093,18.26
110684,2954.1015,23.68
110708,3476.5625,28.91
110734,3862.3046,32.76
110758,3969.7265,33.84
110783,3759.7656,31.74
110809,3281.2500,26.95
110833,2700.1953,21.14
110859,2128.9062,15.43
110883,1655.2734,10.69
110908,1303.7109,7.18
110932,1059.5703,4.74
110956,888.6719,3.03
110979,776.3672,1.90
111002,698.2422,1.12
111025,644.5313,0.59
111047,605.4688,0.19
111071,585.9375,-0.00
111094,566.4063,-0.20
111118,546.8750,-0.39
111141,537.1094,-0.49
111166,532.2266,-0.54
111190,527.3438,-0.59
111212,522.4609,-0.64
111235,532.2266,-0.54
111258,527.3438,-0.59
111283,527.3438,-0.59
111306,532.2266,-0.54
111329,532.2266,-0.54
111351,537.1094,-0.49
111374,532.2266,-0.54
111397,527.3438,-0.59
111422,532.2266,-0.54
111446,532.2266,-0.54
111468,532.2266,-0.54
111491,527.3438,-0.59
111513,532.2266,-0.54
111537,532.2266,-0.54
111561,537.1094,-0.49
111585,541.9922,-0.44
111607,546.8750,-0.39
111630,571.2891,-0.15
111652,600.5859,0.15
111676,644.5313,0.59
111698,693.3594,1.07
111721,776.3672,1.90
111745,888.6719,3.03
111767,1059.5703,4.74
111791,1303.7109,7.18
111815,1640.6250,10.55
111840,2114.2578,15.28
111864,2670.8984,20.85
111890,3247.0703,26.61
111915,3735.3515,31.49
111940,3969.7265,33.84
111965,3896.4843,33.10
111989,3540.0390,29.54
112015,3027.3437,24.41
112039,2480.4687,18.94
112064,1987.3046,14.01
112090,1586.9140,10.01
112114,1284.1796,6.98
112139,1079.1015,4.93
112162,932.6172,3.47
112185,830.0781,2.44
112208,756.8359,1.71
112231,708.0078,1.22
112253,668.9453,0.83
112277,639.6484,0.54
112300,620.1172,0.34
112322,605.4688,0.19
112346,595.7031,0.10
112368,585.9375,-0.00
112392,576.1719,-0.10
112416,571.2891,-0.15
112439,561.5234,-0.24
112461,566.4063,-0.20
112485,566.4063,-0.20
112508,556.6406,-0.29
112533,561.5234,-0.24
112556,561.5234,-0.24
112578,561.5234,-0.24
112601,561.5234,-0.24
112624,571.2891,-0.15
112649,566.4063,-0.20
112672,576.1719,-0.10
112696,576.1719,-0.10
112720,581.0547,-0.05
112744,595.7031,0.10
112766,600.5859,0.15
112790,615.2344,0.29
112813,639.6484,0.54
112835,668.9453,0.83
112859,703.1250,1.17
112881,756.8359,1.71
112904,830.0781,2.44
112927,927.7344,3.42
112950,1069.3359,4.83
112973,1269.5312,6.84
112998,1528.3203,9.42
113021,1879.8828,12.94
113046,2348.6328,17.63
113072,2885.7421,23.00
113096,3422.8515,28.37
113122,3837.8906,32.52
113146,3979.4921,33.93
113171,3793.9453,32.08
113197,3349.6093,27.64
113221,2768.5546,21.83
113246,2192.3828,16.06
113271,1708.9843,11.23
113296,1352.5390,7.67
113320,1093.7500,5.08
113344,913.0859,3.27
113367,795.8984,2.10
113390,712.8906,1.27
113413,654.2969,0.68
113435,610.3516,0.24
113459,581.0547,-0.05
113482,561.5234,-0.24
113505,541.9922,-0.44
113528,537.1094,-0.49
113552,532.2266,-0.54
113576,537.1094,-0.49
113600,537.1094,-0.49
113623,527.3438,-0.59
113645,527.3438,-0.59
113669,532.2266,-0.54
113693,532.2266,-0.54
113717,532.2266,-0.54
113740,532.2266,-0.54
113763,532.2266,-0.54
113785,527.3438,-0.59
113809,527.3438,-0.59
113833,532.2266,-0.54
113857,532.2266,-0.54
113880,527.3438,-0.59
113902,527.3438,-0.59
113925,537.1094,-0.49
113948,532.2266,-0.54
113973,541.9922,-0.44
113996,541.9922,-0.44
114019,561.5234,-0.24
114041,600.5859,0.15
114064,634.7656,0.49
114087,688.4766,1.02
114110,771.4844,1.85
114132,878.9063,2.93
114156,1035.1562,4.49
114180,1274.4140,6.88
114204,1611.3281,10.25
114229,2050.7812,14.65
114253,2602.5390,20.17
114279,3178.7109,25.93
114304,3662.1093,30.76
114328,3955.0781,33.69
114354,3925.7812,33.40
114378,3608.3984,30.22
114404,3100.5859,25.15
114428,2548.8281,19.63
114453,2041.0156,14.55
114479,1635.7421,10.50
114503,1318.3593,7.32
114527,1103.5156,5.18
114551,952.1484,3.66
114574,844.7266,2.59
114596,771.4844,1.85
114620,717.7734,1.32
114642,668.9453,0.83
114665,649.4141,0.63
114689,620.1172,0.34
114711,610.3516,0.24
114734,595.7031,0.10
114757,590.8203,0.05
114780,581.0547,-0.05
114804,576.1719,-0.10
114828,571.2891,-0.15
114850,571.2891,-0.15
114873,561.5234,-0.24
114896,561.5234,-0.24
114921,566.4063,-0.20
114945,561.5234,-0.24
114967,556.6406,-0.29
114990,561.5234,-0.24
115013,561.5234,-0.24
115038,566.4063,-0.20
115061,571.2891,-0.15
115084,576.1719,-0.10
115107,581.0547,-0.05
115132,590.8203,0.05
115154,600.5859,0.15
115177,620.1172,0.34
115201,634.7656,0.49
115223,659.1797,0.73
115246,693.3594,1.07
115269,747.0703,1.61
115292,825.1953,2.39
115314,913.0859,3.27
115338,1044.9218,4.59
115361,1225.5859,6.40
115385,1479.4921,8.93
115409,1821.2890,12.35
115434,2260.7421,16.75
115460,2797.8515,22.12
115484,3339.8437,27.54
115509,3779.2968,31.93
115534,3979.4921,33.93
115559,3837.8906,32.52
115584,3432.6171,28.47
115609,2866.2109,22.80
115634,2294.9218,17.09
115659,1801.7578,12.16
115684,1406.2500,8.20
115707,1137.6953,5.52
115732,952.1484,3.66
115755,820.3125,2.34
115777,727.5391,1.42
115801,664.0625,0.78
115823,620.1172,0.34
115846,590.8203,0.05
115869,571.2891,-0.15
115892,551.7578,-0.34
115914,546.8750,-0.39
115937,532.2266,-0.54
115960,532.2266,-0.54
115985,532.2266,-0.54
116008,527.3438,-0.59
116031,532.2266,-0.54
116054,527.3438,-0.59
116077,532.2266,-0.54
116101,527.3438,-0.59
116125,532.2266,-0.54
116149,532.2266,-0.54
116171,527.3438,-0.59
116194,532.2266,-0.54
116217,532.2266,-0.54
116242,527.3438,-0.59
116265,522.4609,-0.64
116289,532.2266,-0.54
116312,532.2266,-0.54
116334,541.9922,-0.44
116358,541.9922,-0.44
116382,546.8750,-0.39
116406,561.5234,-0.24
116428,595.7031,0.10
116451,625.0000,0.39
116474,678.7109,0.93
116497,747.0703,1.61
116519,864.2578,2.78
116543,1010.7422,4.25
116567,1230.4687,6.44
116590,1533.2031,9.47
116615,1938.4765,13.52
116639,2460.9375,18.75
116664,3041.9921,24.56
116689,3559.5703,29.74
116714,3906.2500,33.20
116740,3959.9609,33.74
116764,3710.9375,31.25
116789,3232.4218,26.46
116814,2680.6640,20.95
116839,2163.0859,15.77
116864,1723.6328,11.38
116889,1391.6015,8.06
116913,1157.2265,5.71
116937,996.0938,4.10
116960,874.0234,2.88
116982,795.8984,2.10
117006,732.4219,1.46
117028,688.4766,1.02
117051,654.2969,0.68
117074,634.7656,0.49
117097,620.1172,0.34
117120,605.4688,0.19
117143,590.8203,0.05
117166,585.9375,-0.00
117189,576.1719,-0.10
117214,571.2891,-0.15
117236,571.2891,-0.15
117259,561.5234,-0.24
117281,561.5234,-0.24
117305,556.6406,-0.29
117329,561.5234,-0.24
117353,561.5234,-0.24
117376,566.4063,-0.20
117398,566.4063,-0.20
117422,566.4063,-0.20
117446,576.1719,-0.10
117470,576.1719,-0.10
117493,576.1719,-0.10
117518,581.0547,-0.05
117541,595.7031,0.10
117564,610.3516,0.24
117587,625.0000,0.39
117610,649.4141,0.63
117633,683.5938,0.98
117656,722.6563,1.37
117679,781.2500,1.95
117701,859.3750,2.73
117725,961.9141,3.76
117747,1113.2812,5.27
117771,1313.4765,7.27
117795,1596.6796,10.11
117820,1992.1875,14.06
117846,2485.3515,18.99
117870,3027.3437,24.41
117895,3549.8046,29.64
117920,3901.3671,33.15
117945,3964.8437,33.79
117969,3706.0546,31.20
117995,3212.8906,26.27
118020,2631.8359,20.46
118045,2089.8437,15.04
118070,1640.6250,10.55
118094,1298.8281,7.13
118119,1059.5703,4.74
118142,898.4375,3.12
118165,776.3672,1.90
118189,703.1250,1.17
118211,644.5313,0.59
118234,605.4688,0.19
118257,576.1719,-0.10
118281,566.4063,-0.20
118303,541.9922,-0.44
118327,537.1094,-0.49
118351,532.2266,-0.54
118375,537.1094,-0.49
118397,532.2266,-0.54
118420,532.2266,-0.54
118444,527.3438,-0.59
118468,527.3438,-0.59
118492,527.3438,-0.59
118515,527.3438,-0.59
118538,532.2266,-0.54
118560,532.2266,-0.54
118584,537.1094,-0.49
118608,532.2266,-0.54
118632,527.3438,-0.59
118654,527.3438,-0.59
118677,522.4609,-0.64
118700,527.3438,-0.59
118723,532.2266,-0.54
118748,537.1094,-0.49
118771,541.9922,-0.44
118794,551.7578,-0.34
118816,571.2891,-0.15
118839,605.4688,0.19
118862,654.2969,0.68
118885,717.7734,1.32
118907,805.6641,2.20
118931,927.7344,3.42
118953,1098.6328,5.13
118977,1352.5390,7.67
119002,1704.1015,11.18
119026,2172.8515,15.87
119051,2719.7265,21.34
119076,3295.8984,27.10
119101,3745.1171,31.59
119127,3964.8437,33.79
119151,3867.1875,32.81
119176,3505.8593,29.20
119201,2993.1640,24.07
119226,2431.6406,18.46
119250,1943.3593,13.57
119276,1562.5000,9.76
119300,1284.1796,6.98
119324,1083.9843,4.98
119348,942.3828,3.56
119370,839.8438,2.54
119394,766.6016,1.81
119416,712.8906,1.27
119439,673.8281,0.88
119462,644.5313,0.59
119485,625.0000,0.39
119507,610.3516,0.24
119531,595.7031,0.10
119554,585.9375,-0.00
119577,576.1719,-0.10
119602,576.1719,-0.10
119625,571.2891,-0.15
119649,566.4063,-0.20
119672,566.4063,-0.20
119697,561.5234,-0.24
119720,561.5234,-0.24
119743,566.4063,-0.20
119766,566.4063,-0.20
119789,571.2891,-0.15
119814,561.5234,-0.24
119837,571.2891,-0.15
119860,571.2891,-0.15
119882,576.1719,-0.10
119906,585.9375,-0.00
119930,595.7031,0.10
119953,610.3516,0.24
119976,625.0000,0.39
119999,649.4141,0.63
120022,678.7109,0.93
120045,717.7734,1.32
120068,776.3672,1.90
120090,849.6094,2.64
120114,952.1484,3.66
120136,1088.8671,5.03
120160,1289.0625,7.03
120184,1567.3828,9.81
120208,1923.8281,13.38
120232,2407.2265,18.21
120258,2949.2187,23.63
120283,3486.3281,29.00
120308,3862.3046,32.76
120333,3969.7265,33.84
120357,3750.0000,31.64
120383,3305.6640,27.20
120408,2734.3750,21.48
120432,2192.3828,16.06
120458,1718.7500,11.33
120482,1352.5390,7.67
120507,1103.5156,5.18
120530,922.8516,3.37
120553,795.8984,2.10
120577,712.8906,1.27
120599,654.2969,0.68
120622,615.2344,0.29
120645,581.0547,-0.05
120669,566.4063,-0.20
120691,546.8750,-0.39
120715,537.1094,-0.49
120738,532.2266,-0.54
120763,532.2266,-0.54
120786,532.2266,-0.54
120809,527.3438,-0.59
120832,537.1094,-0.49
120855,532.2266,-0.54
120880,527.3438,-0.59
120903,532.2266,-0.54
120927,527.3438,-0.59
120949,532.2266,-0.54
120972,537.1094,-0.49
120995,532.2266,-0.54
121020,527.3438,-0.59
121043,527.3438,-0.59
121066,527.3438,-0.59
121089,532.2266,-0.54
121111,532.2266,-0.54
121135,537.1094,-0.49
121159,541.9922,-0.44
121183,551.7578,-0.34
121205,566.4063,-0.20
121228,610.3516,0.24
121250,644.5313,0.59
121274,708.0078,1.22
121296,786.1328,2.00
121319,903.3203,3.17
121342,1074.2187,4.88
121366,1308.5937,7.23
121391,1640.6250,10.55
121415,2080.0781,14.94
121440,2622.0703,20.36
121465,3193.3593,26.07
121490,3686.5234,31.01
121515,3959.9609,33.74
121540,3916.0156,33.30
121565,3583.9843,29.98
121590,3076.1718,24.90
